panel_1,27000,27001,27002,27003,27004,27005,27006,27007,27008,27009,27010,27011,27012,27013,27014,27015,27016,27017,27018,27019,27020,27021,27022,27023,27024,27025,27026,27027,27028,27029,27030,27031,27032,27033,27034
27000,1.0,0.3955901426718547,0.1591715976331361,0.14709424872026497,0.16729131175468484,0.13339114097839438,0.2530063183640193,0.22483221476510068,0.1528816846771959,0.1684108392820015,0.2451688329550925,0.2570324379118094,0.17937882949503486,0.21873236787662215,0.3315998555435175,0.3848302918623313,0.6180724725943971,0.3786782779689585,0.4922697249038252,0.30099641291351137,0.8337995721573145,0.24862972990820842,0.7142626262626263,0.4829220779220779,0.459674627898927,0.34309332509270707,0.4607116130349003,0.29067398119122256,0.47471248441180547,0.36783819118664923,0.31878980891719744,0.6763181279620853,0.16830559757942512,0.36229284740655715,0.3671925190948676
27001,0.3955901426718547,1.0,0.17925375048083086,0.16013177443317614,0.22369475436109226,0.16632872893169434,0.15763277361483344,0.21748878923766815,0.12189328544116795,0.14689861184326128,0.15326688815060907,0.23795676506090202,0.12046043165467626,0.212363238512035,0.19726120416478043,0.36075519062810524,0.3047997387897257,0.39916124186279417,0.2644470997175755,0.19130434782608696,0.38705562642116353,0.49182702255327954,0.33578882750153466,0.5327736131934033,0.41539833531510106,0.24193946880790612,0.435786350148368,0.22235668789808918,0.4140652609259041,0.29526937409208615,0.5121022397211644,0.42019489247311825,0.2241913746630728,0.29486491322240116,0.29991680532445925
27002,0.1591715976331361,0.17925375048083086,1.0,0.5461386138613862,0.2351967400993251,0.21916998966179294,0.07057451151939341,0.06743318831572405,0.05063291139240506,0.059557253624002694,0.07016840417000803,0.07827975673327542,0.060202571981336064,0.07012385280228103,0.08647581441263573,0.10164549052280775,0.11482944923796468,0.11843432028600238,0.10022626330344422,0.12744103474511792,0.1630528375733855,0.15472837022132796,0.12965087690542534,0.17306228110248212,0.1721030042918455,0.1832877689290384,0.17135229832318344,0.1902818014221754,0.17027027027027028,0.25725385455869854,0.2480022562752656,0.1877684917597438,0.28858520900321544,0.3090600226500566,0.3095397676496872
27003,0.14709424872026497,0.16013177443317614,0.5461386138613862,1.0,0.21808860260286578,0.20138248847926268,0.061828766435812504,0.06057707635899889,0.04574151280524121,0.054760787992495306,0.06134715025906736,0.07090486409155937,0.05037842951750236,0.06309119294701074,0.07559263404212026,0.09283387622149837,0.09951555956975121,0.10405329330080691,0.08755247151546304,0.137457969065232,0.14703777335984095,0.13167332718516242,0.11259271605967164,0.16168826130809216,0.1598385823317835,0.20275391611925214,0.1586341961852861,0.21180115476693423,0.15706896551724137,0.2556314856998228,0.21450865411898232,0.16258755016919807,0.2516097077761268,0.27201006174251086,0.2702824350174412
27004,0.16729131175468484,0.22369475436109226,0.2351967400993251,0.21808860260286578,1.0,0.7292148833897099,0.0895509348243928,0.10050687907313541,0.05863095238095238,0.08490284005979074,0.08981498113885396,0.11201090442591405,0.07514220137710807,0.10149668765846079,0.1036925529088816,0.1417556346381969,0.1324096028452875,0.1584259180731066,0.12121445042275172,0.10354020046918319,0.1768609347951529,0.11738792433272868,0.14215061820906708,0.23453627113681283,0.1776669523883737,0.15715299604582783,0.17666261767385363,0.15440448696799736,0.17573896353166987,0.21831494276580385,0.33463176012319956,0.19316961409035585,0.15750244379276637,0.27968934329532047,0.2799572732569431
27005,0.13339114097839438,0.16632872893169434,0.21916998966179294,0.20138248847926268,0.7292148833897099,1.0,0.07770501417261265,0.08265763992757616,0.052955946131020316,0.07637938896488829,0.07817228162194875,0.09231580798311939,0.06788003663003662,0.08589234104046242,0.08872641043375161,0.11298009531819456,0.10783764310303419,0.13186915021777407,0.09901321291185818,0.08731224813774575,0.13971489883507052,0.10543530543530544,0.11689468145389784,0.17521530371160735,0.13549887845808756,0.12569169960474308,0.13411878631375082,0.1257306305185922,0.13364394310936734,0.17203571832259523,0.2545317220543807,0.15285562793516133,0.14636584321005283,0.22897196261682243,0.22915793883535818
27006,0.2530063183640193,0.15763277361483344,0.07057451151939341,0.061828766435812504,0.0895509348243928,0.07770501417261265,1.0,0.4189584049501547,0.3817594834543987,0.3904718486437201,0.9362131029517639,0.3902930402930403,0.6442660862467692,0.45611269825632944,0.5775792969197298,0.25753997705957765,0.34970722186076775,0.22721311475409836,0.4045936395759717,0.11779929071216333,0.2517040613462085,0.10269308156632101,0.2937636761487965,0.17878218014395952,0.1633968411360578,0.11749209694415173,0.16337969690678847,0.10332585949177878,0.16746243505125685,0.12148654421187527,0.13898353208404315,0.22892883997539135,0.08817594834543988,0.15257781709965415,0.1532463399108848
27007,0.22483221476510068,0.21748878923766815,0.06743318831572405,0.06057707635899889,0.10050687907313541,0.08265763992757616,0.4189584049501547,1.0,0.3835229944512367,0.4745628766176035,0.4072913947620291,0.6229270502945174,0.3156305506216696,0.7738601823708207,0.38386718094918665,0.36465252938170667,0.27806071830147494,0.3149331352154532,0.317233576126158,0.11283836040216551,0.2189951494101443,0.13286619953286619,0.24416053684346367,0.2232299590403745,0.16304347826086957,0.12762697022767075,0.16581145584725537,0.10834095760902714,0.16766214177978883,0.117817104984841,0.16791091203185268,0.1988998262883613,0.09505672609400324,0.13501463933989885,0.136024803746949
27008,0.1528816846771959,0.12189328544116795,0.05063291139240506,0.04574151280524121,0.05863095238095238,0.052955946131020316,0.3817594834543987,0.3835229944512367,1.0,0.30686102035687357,0.36317883895131087,0.2969567745687149,0.26984322923095916,0.4431350750416898,0.33359314107560406,0.18186284831894434,0.21109928787754767,0.16980461811722913,0.25055432372505543,0.09383318544809229,0.14869375907111756,0.09316824727783632,0.1797393459662589,0.11825754472210842,0.11241253422573776,0.08156800633537914,0.11142370622640113,0.07495704467353952,0.11623880147557028,0.0821629884398586,0.09173116713924438,0.1342634789315011,0.06418758882046423,0.0873904365182678,0.08839921118065677
